;identifiant_station;nom_station;station_en_fonctionnement;capacité_de_la_station;nombre_bornettes_libres;nombre_total_vélos_disponibles;vélos_mécaniques_disponibles;vélos_électriques_disponibles;borne_de_paiement_disponible;retour_vélib_possible;actualisation_de_la_donnée;coordonnées;commune;code_insee;departement;localisation
1199;15045;Porte de la Plaine;True;35;29;6;5;1;True;True;2025-06-03 12:49:43+00:00;48.82805169605981, 2.2924277186393742;Paris;75056;Paris;25 Avenue de la Porte de la Plaine, 75015 Paris, France
1200;25004;Marcel Pourtout - Édouard Manet;True;24;18;6;5;1;True;True;2025-06-03 12:54:04+00:00;48.87555620763429, 2.1655967831611638;Rueil-Malmaison;92063;Hauts-de-Seine;3 Boulevard Marcel Pourtout, 92500 Rueil-Malmaison, France
1201;12022;Sahel - Général Michel Bizot;True;47;33;14;4;10;True;True;2025-06-03 12:57:00+00:00;48.840872964793355, 2.4044444784522057;Paris;75056;Paris;31 Rue du Sahel, 75012 Paris, France
1202;31105;Lavoisier - Missak Manouchian;True;18;9;9;7;2;True;True;2025-06-03 12:52:50+00:00;48.86286468896063, 2.495676465332508;Rosny-sous-Bois;93064;Seine-Saint-Denis;52 Rue Lavoisier, 93110 Rosny-sous-Bois, France
1203;15027;Duhamel - André Gide;True;20;18;2;1;1;True;True;2025-06-03 12:51:15+00:00;48.8365662244334, 2.312707121097412;Paris;75056;Paris;2 Rue Georges Duhamel, 75015 Paris, France
1204;42205;Place Aristide Briand;True;35;31;3;1;2;True;True;2025-06-03 12:58:26+00:00;48.82189236575831, 2.413003742694855;Charenton-le-Pont;94018;Val-De-Marne;83 Rue de Paris, 94220 Charenton-le-Pont, France
1205;21023;Ancienne Mairie - André Morizet;True;25;6;17;15;2;True;True;2025-06-03 12:55:31+00:00;48.838311, 2.234077;Boulogne-Billancourt;92012;Hauts-de-Seine;46 Rue de l'Ancienne Mairie, 92100 Boulogne-Billancourt, France
1206;22701;Général Leclerc - République;True;30;24;6;6;0;True;True;2025-06-03 12:56:39+00:00;48.915885074177, 2.2682306702811;Bois-Colombes;92009;Hauts-de-Seine;59 Rue du Général Leclerc, 92270 Bois-Colombes, France
1207;31701;Mairie de Bagnolet;True;28;25;2;0;2;True;True;2025-06-03 12:56:48+00:00;48.868421318555, 2.4179587885737;Bagnolet;93006;Seine-Saint-Denis;4 Rue Raoul Berton, 93170 Bagnolet, France
1208;17110;Legendre - Nollet;True;30;27;3;1;2;True;True;2025-06-03 12:56:57+00:00;48.887742186754224, 2.320293079881375;Paris;75056;Paris;83 Rue Legendre, 75017 Paris, France
1209;20032;Square des Amandiers;True;26;25;1;0;1;True;True;2025-06-03 12:58:21+00:00;48.86615630668046, 2.3891324177384377;Paris;75056;Paris;2z Place Carmen, 75020 Paris, France
1210;22404;Pierre Brossolette - 12 Février 1934;True;25;22;2;0;2;True;True;2025-06-03 12:55:08+00:00;48.8176962416867, 2.3076123744249344;Malakoff;92046;Hauts-de-Seine;117bis Avenue Pierre Brossolette, 92120 Montrouge, France
1211;20014;Charonne - Alexandre Dumas;True;35;27;8;3;5;True;True;2025-06-03 12:58:05+00:00;48.856077415056, 2.3948693275452;Paris;75056;Paris;142 Boulevard de Charonne, 75020 Paris, France
1212;8046;Marceau - Président Wilson;True;32;5;25;14;11;True;True;2025-06-03 12:57:07+00:00;48.8652359, 2.3002513;Paris;75056;Paris;2 Avenue Marceau, 75008 Paris, France
1213;30004;Jean Jaurès - Place de la Libération;True;29;16;10;6;4;True;True;2025-06-03 12:57:15+00:00;48.90617751921, 2.4391458057475;Bobigny;93008;Seine-Saint-Denis;15 Boulevard Lénine, 93000 Bobigny, France
1214;18101;Championnet.;True;22;18;3;0;3;True;True;2025-06-03 12:53:32+00:00;48.8953643, 2.3498166;Paris;75056;Paris;31 Rue Championnet, 75018 Paris, France
1215;14035;Maine - Jean Zay;True;50;36;10;2;8;True;True;2025-06-03 12:58:48+00:00;48.837925263898, 2.3225428909063;Paris;75056;Paris;90 Avenue du Maine, 75014 Paris, France
1216;6028;Quatre Vents - Carrefour de l'Odéon;True;37;7;29;23;6;True;True;2025-06-03 12:58:03+00:00;48.851751374458864, 2.338161695134053;Paris;75056;Paris;6 Rue des Quatre Vents, 75006 Paris, France
1217;20110;Gambetta - Tourelles;True;20;18;2;0;2;True;True;2025-06-03 12:52:41+00:00;48.875337902264, 2.4059921130538;Paris;75056;Paris;148 Avenue Gambetta, 75020 Paris, France
1218;11016;Philippe-Auguste;True;48;47;1;0;1;True;True;2025-06-03 12:53:20+00:00;48.851853488265, 2.3932945355773;Paris;75056;Paris;5 Passage Philippe Auguste, 75011 Paris, France
1219;14005;René Coty - Place Denfert-Rochereau;True;36;34;1;1;0;True;True;2025-06-03 12:57:59+00:00;48.833056477316, 2.3329411447048;Paris;75056;Paris;1 Avenue René Coty, 75014 Paris, France
1220;12122;Bois de Vincennes - Polygone;True;51;31;19;15;4;True;True;2025-06-03 12:57:54+00:00;48.83544491617421, 2.431421081436563;Paris;75056;Paris;15 Avenue du Polygone, 75012 Paris, France
1221;8007;Rome - Provence;True;30;15;15;13;2;True;True;2025-06-03 12:57:18+00:00;48.874230055580306, 2.325570111724113;Paris;75056;Paris;1 Rue de Rome, 75008 Paris, France
1222;16033;Marché d'Auteuil;True;32;15;17;11;6;True;True;2025-06-03 12:58:46+00:00;48.84842761367387, 2.265253821160005;Paris;75056;Paris;87 Rue Jean de la Fontaine, 75016 Paris, France
1223;21218;Gabriel Péri - Place de la Libération;True;18;17;0;0;0;True;True;2025-06-03 12:58:43+00:00;48.819828421929, 2.3117361743705;Montrouge;92049;Hauts-de-Seine;103 Rue Gabriel Péri, 92120 Montrouge, France
1224;21205;Arthur Auger - Jean Jaurès;True;26;20;5;4;1;True;True;2025-06-03 12:56:16+00:00;48.813736445585235, 2.3069277405738835;Montrouge;92049;Hauts-de-Seine;131 Avenue Jean Jaurès, 92120 Montrouge, France
1225;17006;Guy Môquet - Compoint;True;36;31;3;2;1;True;True;2025-06-03 12:57:52+00:00;48.89213559044868, 2.32321947813034;Paris;75056;Paris;35 Rue Guy Môquet, 75017 Paris, France
1226;6004;Regard - Rennes;True;46;45;1;1;0;True;True;2025-06-03 12:58:43+00:00;48.847385404956, 2.3268555477262;Paris;75056;Paris;24 Rue du Regard, 75006 Paris, France
1227;20005;Reynaldo Hahn - Lagny;True;19;11;5;3;2;True;True;2025-06-03 12:58:13+00:00;48.849266043601794, 2.412330328844772;Paris;75056;Paris;2 Rue Reynaldo Hahn, 75020 Paris, France
1228;15114;Pasteur - Cotentin;True;33;7;2;0;2;True;True;2025-06-03 12:52:52+00:00;48.8389284, 2.316356;Paris;75056;Paris;1 Rue du Cotentin, 75015 Paris, France
1229;21207;Verdier - République;True;29;26;2;2;0;True;True;2025-06-03 12:56:01+00:00;48.815403766277, 2.31739372015;Montrouge;92049;Hauts-de-Seine;"27;27bis;29 Avenue Verdier, 92120 Montrouge, France"
1230;19014;Lorraine - Jean Jaurès;True;19;11;2;0;2;True;True;2025-06-03 12:55:19+00:00;48.8863865, 2.3825772;Paris;75056;Paris;28 Rue de Lorraine, 75019 Paris, France
1231;15120;Colonel Pierre Avia;True;29;1;27;25;2;True;True;2025-06-03 12:58:01+00:00;48.8296843300915, 2.275342586850291;Paris;75056;Paris;22t Rue du Colonel Pierre Avia, 75015 Paris, France
1232;15014;Volontaires - Vaugirard;True;34;22;12;5;7;True;True;2025-06-03 12:58:34+00:00;48.84132050184004, 2.30808901725357;Paris;75056;Paris;27 Rue des Volontaires, 75015 Paris, France
1233;16023;Passy - Place du Costa Rica;True;33;21;11;3;8;True;True;2025-06-03 12:55:06+00:00;48.8584893, 2.2839655;Paris;75056;Paris;4 Rue de Passy, 75016 Paris, France
1234;13055;M.- A. Lagroua Weill-Hallé -  F. Dolto;True;60;2;57;43;14;True;True;2025-06-03 12:58:26+00:00;48.828595283857425, 2.380220606266108;Paris;75056;Paris;15 Rue Marie-Andrée Lagroua Weill-Hallé, 75013 Paris, France
1235;24007;Jean-Baptiste Charcot - Sainte-Geneviève;True;21;10;11;6;5;True;True;2025-06-03 12:58:19+00:00;48.90310883721567, 2.278892956674099;Courbevoie;92026;Hauts-de-Seine;191 Rue Jean-Baptiste Charcot, 92400 Courbevoie, France
1236;22014;Victor Hugo - Bineau;True;25;18;7;6;1;True;True;2025-06-03 12:58:49+00:00;48.88758225888669, 2.2783890366554265;Neuilly-sur-Seine;92051;Hauts-de-Seine;92 Boulevard Bineau, 92200 Neuilly-sur-Seine, France
1237;11029;Ménilmontant - Oberkampf;True;40;29;10;2;8;True;True;2025-06-03 12:56:21+00:00;48.866617658681, 2.3830134404158;Paris;75056;Paris;137 Boulevard de Ménilmontant, 75011 Paris, France
1238;21027;Fief - République;True;25;2;22;18;4;True;True;2025-06-03 12:58:47+00:00;48.83170888166024, 2.255771979689598;Boulogne-Billancourt;92012;Hauts-de-Seine;16 Rue du Fief, 92100 Boulogne-Billancourt, France
1239;11028;Guillaume Bertrand - République;True;38;35;2;1;1;True;True;2025-06-03 12:58:52+00:00;48.863825174341, 2.380906377155;Paris;75056;Paris;18 Rue Guillaume Bertrand, 75011 Paris, France
1240;15113;Arsonval - Falguière;True;25;22;2;0;2;True;True;2025-06-03 12:53:37+00:00;48.84040040365445, 2.313117867297474;Paris;75056;Paris;2 Rue d'Arsonval, 75015 Paris, France
1241;25002;Hôtel de Ville de Rueil-Malmaison;True;20;16;4;3;1;True;True;2025-06-03 12:56:16+00:00;48.878194, 2.181724;Rueil-Malmaison;92063;Hauts-de-Seine;4 Allée du 1er Consul, 92500 Rueil-Malmaison, France
1242;16022;Jean Bologne - Passy;True;19;17;2;0;2;True;True;2025-06-03 12:53:55+00:00;48.857566889784465, 2.280027395306772;Paris;75056;Paris;16 Rue Jean Bologne, 75016 Paris, France
1243;6005;Montparnasse -  Square Ozanam;True;49;47;1;0;1;True;True;2025-06-03 12:59:01+00:00;48.843310567822, 2.3265242949128;Paris;75056;Paris;40 Rue du Montparnasse, 75006 Paris, France
1244;20011;Pyrénées - Dagorno;True;20;18;2;0;2;True;True;2025-06-03 12:57:43+00:00;48.855425770695085, 2.4051643162965775;Paris;75056;Paris;12 Passage Dagorno, 75020 Paris, France
1245;15044;Dantzig - Lefebvre;True;33;33;0;0;0;True;True;2025-06-03 12:50:02+00:00;48.83013921586756, 2.295934036374092;Paris;75056;Paris;16 Rue Jules Dupré, 75015 Paris, France
1246;19001;Crimée - Ourcq;True;56;52;3;1;2;True;True;2025-06-03 12:56:13+00:00;48.894104140316, 2.3729460884673;Paris;75056;Paris;241 Rue de Crimée, 75019 Paris, France
1247;13023;Bobillot - Moulin des Prés;True;28;27;1;1;0;True;True;2025-06-03 12:58:36+00:00;48.828657346203, 2.353020646317;Paris;75056;Paris;30 Rue Bobillot, 75013 Paris, France
1248;12040;Porte de Charenton;True;67;55;7;5;2;True;True;2025-06-03 12:57:35+00:00;48.831240105856, 2.3989107459784;Paris;75056;Paris;5 Rue Ferdinand de Béhagle, 75012 Paris, France
1249;28002;De Gaule - Moulin;False;1;1;0;0;0;False;False;2025-02-03 15:26:42+00:00;48.885816808239, 2.229607694148;Puteaux;92062;Hauts-de-Seine;99 Avenue du Général de Gaulle, 92800 Puteaux, France
1250;20106;Mairie du 20ème;True;27;25;2;1;1;True;True;2025-06-03 12:56:27+00:00;48.865302324275, 2.3990669846535;Paris;75056;Paris;44 Avenue Gambetta, 75020 Paris, France
1251;19007;Flandre - Ourcq;True;30;19;6;2;4;True;True;2025-06-03 12:55:57+00:00;48.89260159189023, 2.3790915682911873;Paris;75056;Paris;139 Avenue de Flandre, 75019 Paris, France
1252;6020;Place Saint-André des Arts;True;37;11;26;16;10;True;True;2025-06-03 12:56:47+00:00;48.852886173881, 2.3426544293761;Paris;75056;Paris;1 Rue Danton, 75006 Paris, France
1253;21016;Point du Jour - Jean Jaurès;True;40;11;28;24;4;True;True;2025-06-03 12:58:25+00:00;48.828753141436465, 2.245911467014621;Boulogne-Billancourt;92012;Hauts-de-Seine;118 Rue du Point du Jour, 92100 Boulogne-Billancourt, France
1254;21007;Rond-Point Rhin et Danube;True;53;12;40;37;3;True;True;2025-06-03 12:58:27+00:00;48.840452820991764, 2.2280225157737736;Boulogne-Billancourt;92012;Hauts-de-Seine;17 Rond-Point Rhin et Danube, 92100 Boulogne-Billancourt, France
1255;11018;Saint-Maur - République;True;38;32;5;3;2;True;True;2025-06-03 12:57:04+00:00;48.864185861455, 2.3783174157143;Paris;75056;Paris;78 Rue Saint-Maur, 75011 Paris, France
1256;5105;Geoffroy-Saint-Hilaire - Saint-Marcel;True;17;15;2;0;2;True;True;2025-06-03 12:58:38+00:00;48.83907826424974, 2.356877340669728;Paris;75056;Paris;8 Rue Geoffroy-Saint-Hilaire, 75005 Paris, France
1257;19123;Metz - Marne;True;33;31;0;0;0;True;True;2025-06-03 12:58:33+00:00;48.891163, 2.3865705;Paris;75056;Paris;7 Quai de Metz, 75019 Paris, France
1258;12039;Général Michel Bizot - Claude Decaen;True;38;33;3;2;1;True;True;2025-06-03 12:58:11+00:00;48.83481262982544, 2.400927788127704;Paris;75056;Paris;45 Avenue du Général Michel Bizot, 75012 Paris, France
1259;21107;Bertrand Sincholle - Henri Barbusse;True;23;12;11;4;7;True;True;2025-06-03 12:56:40+00:00;48.89925982394349, 2.3042294383049016;Clichy;92024;Hauts-de-Seine;2 Rue Bertrand Sincholle, 92110 Clichy, France
1260;5031;Lacépède - Linné;True;54;39;14;11;3;True;True;2025-06-03 12:56:29+00:00;48.8437035476636, 2.354651279747486;Paris;75056;Paris;2 Rue Lacépède, 75005 Paris, France
1261;22007;Commandant Charcot - Bretteville;True;36;31;2;1;1;True;True;2025-06-03 12:56:45+00:00;48.87530570765423, 2.2558460757136345;Neuilly-sur-Seine;92051;Hauts-de-Seine;37 Boulevard du Commandant Charcot, 92200 Neuilly-sur-Seine, France
1262;42027;Verdun - Pierre et Marie Curie;True;26;22;4;4;0;True;True;2025-06-03 12:55:58+00:00;48.812822398263286, 2.3707106709480286;Ivry-sur-Seine;94041;Val-De-Marne;81 Avenue de Verdun, 94200 Ivry-sur-Seine, France
1263;13037;Ivry - Baudricourt;True;20;18;1;0;1;True;True;2025-06-03 12:53:02+00:00;48.824695995415006, 2.363106073577468;Paris;75056;Paris;76 Avenue d'Ivry, 75013 Paris, France
1264;16104;Paul Valery - Victor Hugo;True;35;29;6;0;6;True;True;2025-06-03 12:58:59+00:00;48.87137406080164, 2.2887128591537476;Paris;75056;Paris;28 Rue Paul Valéry, 75116 Paris, France
1265;12017;Saint-Mandé - Docteur Arnold Netter;True;53;40;12;9;3;True;True;2025-06-03 12:55:33+00:00;48.84462585769668, 2.404946386814118;Paris;75056;Paris;80 Avenue de Saint-Mandé, 75012 Paris, France
1266;20033;Etienne Dolet - Place Maurice Chevalier;True;47;44;2;0;2;True;True;2025-06-03 12:58:57+00:00;48.86798303359366, 2.3851405311143026;Paris;75056;Paris;30 Rue Étienne Dolet, 75020 Paris, France
1267;14025;Jacquier - Didot;True;30;28;2;0;2;True;True;2025-06-03 12:54:20+00:00;48.82953336292279, 2.318179272115231;Paris;75056;Paris;9 Rue Paulette Jacquier, 75014 Paris, France
1268;30007;Pablo Picasso - Maurice Thorez;False;0;0;0;0;0;False;False;2025-06-03 12:54:19+00:00;48.906887812943, 2.4489325365198;Bobigny;93008;Seine-Saint-Denis;12 Rue Pablo Picasso, 93000 Bobigny, France
1269;6009;Guynemer - Jardin du Luxembourg;True;36;22;14;10;4;True;True;2025-06-03 12:58:49+00:00;48.8466127, 2.3325478;Paris;75056;Paris;26 Rue Guynemer, 75006 Paris, France
1270;17050;Batignolles - Abel Truchet;True;28;28;0;0;0;True;True;2025-06-03 12:58:43+00:00;48.883103904582, 2.3238347490884;Paris;75056;Paris;1 Rue des Batignolles, 75017 Paris, France
1271;30005;Convention - Campus de Bobigny;True;32;6;24;19;5;True;True;2025-06-03 12:57:59+00:00;48.914920058264, 2.4172238067445;Bobigny;93008;Seine-Saint-Denis;3 Rue René Goscinny, 93000 Bobigny, France
1272;13013;Saint-Marcel - Hôpital;True;21;10;8;6;2;True;True;2025-06-03 12:58:52+00:00;48.839504424583, 2.3609894170229;Paris;75056;Paris;1 Boulevard Saint-Marcel, 75013 Paris, France
1273;8044;Alfred de Vigny - Place du Général Brocard;True;33;21;12;7;5;True;True;2025-06-03 12:58:14+00:00;48.87836138361425, 2.305254448220567;Paris;75056;Paris;2 Rue Alfred de Vigny, 75008 Paris, France
1274;1201;Perrault - Place du Louvre;True;28;14;12;8;4;True;True;2025-06-03 12:52:04+00:00;48.860273568996, 2.3412468419093;Paris;75056;Paris;1 Rue Perrault, 75001 Paris, France
1275;17036;Place Tristan Bernard;True;28;21;7;5;2;True;True;2025-06-03 12:56:17+00:00;48.8794936, 2.2915423;Paris;75056;Paris;2 Place Tristan Bernard, 75017 Paris, France
1276;21510;Fontaine du Tertre - Calvaire;True;24;23;1;0;1;True;True;2025-06-03 12:52:00+00:00;48.8702539, 2.2187778;Suresnes;92073;Hauts-de-Seine;3 Avenue de la Fontaine du Tertre, 92150 Suresnes, France
1277;11040;Temple - Jean-Pierre Timbaud;True;36;30;6;5;1;True;True;2025-06-03 12:56:50+00:00;48.86446597201, 2.3660597205162;Paris;75056;Paris;18 Boulevard du Temple, 75011 Paris, France
1278;51007;Résistance - Romain Rolland;True;28;25;3;2;1;True;True;2025-06-03 12:54:41+00:00;48.950873482371, 2.2310190077797;Argenteuil;95018;Val-D'Oise;1 Boulevard de la Resistance, 95100 Argenteuil, France
1279;21511;Marcel Monge - Marcel Dassault;True;46;1;44;41;3;True;True;2025-06-03 12:55:43+00:00;48.86096384533371, 2.2246733296048142;Suresnes;92073;Hauts-de-Seine;160 Quai Marcel Dassault, 92150 Suresnes, France
1280;13008;Place d'Italie - Soeur Rosalie;True;52;47;3;2;1;True;True;2025-06-03 12:57:12+00:00;48.831908520394, 2.3546943448098;Paris;75056;Paris;4 Place d'Italie, 75013 Paris, France
1281;21033;Sèvres - Maréchal Juin;True;18;1;17;8;9;True;True;2025-06-03 12:58:08+00:00;48.8324305, 2.2292812;Boulogne-Billancourt;92012;Hauts-de-Seine;66-72 Rue de Sèvres, 92100 Boulogne-Billancourt, France
1282;11038;Temple - Charlot;True;45;39;4;0;4;True;True;2025-06-03 12:59:02+00:00;48.865709343796, 2.3652737250724;Paris;75056;Paris;42 Boulevard du Temple, 75011 Paris, France
1283;21112;Claude Debussy - Marc Bloch;True;56;2;53;48;5;True;True;2025-06-03 12:58:32+00:00;48.910388180512, 2.3117771744728;Clichy;92024;Hauts-de-Seine;31 Avenue Claude Debussy, 92110 Clichy, France
1284;24010;Charles de Gaulle - Rue de l'Alma;True;28;22;5;3;2;True;True;2025-06-03 12:55:13+00:00;48.896620592993, 2.252313240191;Courbevoie;92026;Hauts-de-Seine;31 Rue De L'Alma, 92400 Courbevoie, France
1285;22703;Place Jean Mermoz;True;30;20;9;2;7;True;True;2025-06-03 12:53:36+00:00;48.9220937, 2.2718348;Bois-Colombes;92009;Hauts-de-Seine;104 Rue de l’Abbe Glatz, 92270 Bois-Colombes, France
1286;25009;Place des Arts - Jean Mermoz;True;20;3;17;16;1;True;True;2025-06-03 12:57:35+00:00;48.880391139734, 2.1832160452221;Rueil-Malmaison;92063;Hauts-de-Seine;4 Place des Arts, 92500 Rueil-Malmaison, France
1287;8031;Jean Mermoz - Champs-Elysées;True;49;5;43;27;16;True;True;2025-06-03 12:57:03+00:00;48.869689856852, 2.3107324540615;Paris;75056;Paris;2 Rue Jean Mermoz, 75008 Paris, France
1288;26010;Louis Armand - Bernard Palissy;True;21;7;12;10;2;True;True;2025-06-03 12:54:44+00:00;48.916974, 2.313384;Asnières-sur-Seine;92004;Hauts-de-Seine;8 Rue Louis Armand, 92600 Asnières-sur-Seine, France
1289;41101;Paul Doumer - Stalingrad;True;24;3;21;14;7;True;True;2025-06-03 12:57:53+00:00;48.806518992199, 2.3368880152702;Arcueil;94003;Val-De-Marne;13 Avenue Paul Doumer, 94110 Arcueil, France
1290;16140;Hippodrome de Longchamp;True;30;7;23;15;8;True;True;2025-06-03 12:58:36+00:00;48.86413226532, 2.239905372262;Paris;75056;Paris;70 Allée de l'Espérance, 75116 Paris, France
1291;20030;Ménilmontant - Père Lachaise;True;41;35;6;0;6;True;True;2025-06-03 12:58:18+00:00;48.863287291502, 2.3869940266013;Paris;75056;Paris;71 Boulevard de Ménilmontant, 75011 Paris, France
1292;20035;Pyrénées - Ménilmontant;True;26;23;3;0;3;True;True;2025-06-03 12:55:10+00:00;48.8693268535238, 2.395084574818611;Paris;75056;Paris;262 Rue des Pyrénées, 75020 Paris, France
1293;3201;Payenne - Square George Caïn;True;24;3;21;11;10;True;True;2025-06-03 12:57:06+00:00;48.8578329, 2.3622643;Paris;75056;Paris;6 Rue Payenne, 75003 Paris, France
1294;23106;Pavé des Gardes - Charles Vaillant;True;20;20;0;0;0;True;True;2025-06-03 12:51:15+00:00;48.81168551728, 2.2111820107205;Sèvres;92072;Hauts-de-Seine;34 Route du Pavé des Gardes, 92310 Sèvres, France
1295;21508;Georges Pompidou - Verdun;True;26;8;18;13;5;True;True;2025-06-03 12:57:31+00:00;48.875481, 2.232443;Suresnes;92073;Hauts-de-Seine;35 Avenue Georges Pompidou, 92150 Suresnes, France
1296;15032;Félix Faure - Lourmel;True;58;17;41;36;5;True;True;2025-06-03 12:58:22+00:00;48.83868901709515, 2.2818081825971603;Paris;75056;Paris;108 Avenue Félix Faure, 75015 Paris, France
1297;13053;Chevaleret - Tolbiac;True;21;5;16;14;2;True;True;2025-06-03 12:58:08+00:00;48.82941, 2.375934;Paris;75056;Paris;83 Rue du Chevaleret, 75013 Paris, France
1298;20037;Gambetta - Saint Fargeau;True;24;24;0;0;0;True;True;2025-06-03 12:57:52+00:00;48.871244610447015, 2.4039056897163396;Paris;75056;Paris;177 Avenue Gambetta, 75020 Paris, France
1299;48011;Epi d'Or - Chevilly;True;20;11;8;2;6;True;True;2025-06-03 12:58:34+00:00;48.781109786782, 2.3549050362061;Villejuif;94076;Val-De-Marne;1 Avenue de l'Épi d'Or, 94800 Villejuif, France
1300;19045;Macdonald - Césaria Evora;True;67;44;21;17;4;True;True;2025-06-03 12:58:27+00:00;48.89883, 2.37933;Paris;75056;Paris;145 Boulevard Macdonald, 75019 Paris, France
1301;41212;Nungesser - Santé;True;22;19;0;0;0;True;True;2025-06-03 12:55:58+00:00;48.852335, 2.448967;Fontenay-sous-Bois;94033;Val-De-Marne;4 Rue Nungesser, 94120 Fontenay-sous-Bois, France
1302;22302;Gare RER - Général de Gaulle;True;41;15;24;19;5;True;True;2025-06-03 12:59:04+00:00;48.933548439566, 2.3064726536317;Gennevilliers;92036;Hauts-de-Seine;14 Avenue du Général de Gaulle, 92230 Gennevilliers, France
1303;10151;Gare du Nord - Faubourg Saint-Denis;True;28;18;9;1;8;True;True;2025-06-03 12:58:53+00:00;48.879612765504, 2.3568402975798;Paris;75056;Paris;9 Rue de Dunkerque, 75010 Paris, France
1304;9029;Saint-Lazare - Place d'Estienne d'Orves;True;39;21;17;12;5;True;True;2025-06-03 12:57:55+00:00;48.8768345, 2.3329067;Paris;75056;Paris;62 Rue Saint-Lazare, 75009 Paris, France
1305;10001;René Boulanger - Lancry;True;34;0;0;0;0;False;False;2025-05-22 10:02:39+00:00;48.8685433, 2.3600032;Paris;75056;Paris;50 Rue René Boulanger, 75010 Paris, France
1306;34009;Dora Maar - Nadia Guendouz;True;30;12;16;12;4;True;True;2025-06-03 12:55:20+00:00;48.905452421305, 2.3220406472683;Saint-Ouen-sur-Seine;93070;Seine-Saint-Denis;5 Rue Dora Maar, 93400 Saint-Ouen-sur-Seine, France
